trade_id,market_question,entry_time,exit_time,hold_hours,entry_side,exit_side,entry_price,exit_price,size,gross_pnl_usd,pnl_cents_per_share,entry_mid,exit_mid,status,exit_reason
1234,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T03:53:00+00:00,2026-05-28T04:10:00+00:00,0.2833,sell_yes,buy_yes,0.42,0.42,53.5453,0,0,0.43,0.415,closed,opposite_fill
1235,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:10:00+00:00,2026-05-28T04:12:00+00:00,0.0333,buy_yes,sell_yes,0.42,0.42,8.42269,0,0,0.415,0.43,closed,opposite_fill
1236,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:12:00+00:00,2026-05-28T04:19:00+00:00,0.1167,sell_yes,buy_yes,0.42,0.42,53.5453,0,0,0.43,0.415,closed,opposite_fill
1237,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:19:00+00:00,2026-05-28T04:21:00+00:00,0.0333,buy_yes,sell_yes,0.42,0.42,8.42269,0,0,0.415,0.43,closed,opposite_fill
1238,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:21:00+00:00,2026-05-28T04:26:00+00:00,0.0833,sell_yes,buy_yes,0.42,0.42,53.5453,0,0,0.43,0.415,closed,opposite_fill
1239,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:26:00+00:00,2026-05-28T04:27:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.42,8.42269,0,0,0.415,0.425,closed,opposite_fill
1240,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:27:00+00:00,2026-05-28T04:30:00+00:00,0.05,sell_yes,buy_yes,0.42,0.42,53.5453,0,0,0.425,0.415,closed,opposite_fill
1241,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:30:00+00:00,2026-05-28T04:31:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.42,8.42269,0,0,0.415,0.425,closed,opposite_fill
1242,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:31:00+00:00,2026-05-28T04:32:00+00:00,0.0167,sell_yes,buy_yes,0.42,0.42,53.5453,0,0,0.425,0.415,closed,opposite_fill
1243,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:32:00+00:00,2026-05-28T04:34:00+00:00,0.0333,buy_yes,sell_yes,0.42,0.42,8.42269,0,0,0.415,0.425,closed,opposite_fill
1244,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:34:00+00:00,2026-05-28T04:36:00+00:00,0.0333,sell_yes,buy_yes,0.42,0.42,53.5453,0,0,0.425,0.415,closed,opposite_fill
1245,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:36:00+00:00,2026-05-28T04:37:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.42,13.9998,0,0,0.415,0.425,closed,opposite_fill
1246,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-05-28T03:47:00+00:00,2026-05-28T04:41:00+00:00,0.9,buy_yes,sell_yes,0.2,0.18,37.6456,-0.7529,-2,0.195,0.19,closed,opposite_fill
1247,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:37:00+00:00,2026-05-28T04:41:00+00:00,0.0667,sell_yes,buy_yes,0.42,0.42,47.9682,0,0,0.425,0.4,closed,opposite_fill
1248,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:41:00+00:00,2026-05-28T04:43:00+00:00,0.0333,buy_yes,sell_yes,0.42,0.41,13.9998,-0.14,-1,0.4,0.42,closed,opposite_fill
1249,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:43:00+00:00,2026-05-28T04:44:00+00:00,0.0167,sell_yes,buy_yes,0.41,0.41,47.9682,0,0,0.42,0.405,closed,opposite_fill
1250,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:44:00+00:00,2026-05-28T04:45:00+00:00,0.0167,buy_yes,sell_yes,0.41,0.41,17.7179,0,0,0.405,0.425,closed,opposite_fill
1251,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:45:00+00:00,2026-05-28T04:46:00+00:00,0.0167,sell_yes,buy_yes,0.41,0.42,44.2501,-0.4425,-1,0.425,0.415,closed,opposite_fill
1252,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:46:00+00:00,2026-05-28T04:48:00+00:00,0.0333,buy_yes,sell_yes,0.42,0.41,17.7179,-0.1772,-1,0.415,0.41,closed,opposite_fill
1253,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:48:00+00:00,2026-05-28T04:49:00+00:00,0.0167,sell_yes,buy_yes,0.41,0.4,47.9682,0.4797,1,0.41,0.395,closed,opposite_fill
1254,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:49:00+00:00,2026-05-28T04:50:00+00:00,0.0167,buy_yes,sell_yes,0.4,0.4,13.9998,0,0,0.395,0.415,closed,opposite_fill
1255,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:50:00+00:00,2026-05-28T04:52:00+00:00,0.0333,sell_yes,buy_yes,0.4,0.41,49.8272,-0.4983,-1,0.415,0.405,closed,opposite_fill
1256,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:52:00+00:00,2026-05-28T04:53:00+00:00,0.0167,buy_yes,sell_yes,0.41,0.41,12.1408,0,0,0.405,0.42,closed,opposite_fill
1257,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:53:00+00:00,2026-05-28T05:01:00+00:00,0.1333,sell_yes,buy_yes,0.41,0.42,51.6863,-0.5169,-1,0.42,0.415,closed,opposite_fill
1258,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:01:00+00:00,2026-05-28T05:02:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.42,10.2817,0,0,0.415,0.425,closed,opposite_fill
1259,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-05-28T04:41:00+00:00,2026-05-28T05:09:00+00:00,0.4667,sell_yes,buy_yes,0.18,0.19,10.2247,-0.1022,-1,0.19,0.185,closed,opposite_fill
1260,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:02:00+00:00,2026-05-28T05:09:00+00:00,0.1167,sell_yes,buy_yes,0.42,0.42,51.6863,0,0,0.425,0.41,closed,opposite_fill
1261,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:09:00+00:00,2026-05-28T05:10:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.42,10.2817,0,0,0.41,0.435,closed,opposite_fill
1262,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:10:00+00:00,2026-05-28T05:11:00+00:00,0.0167,sell_yes,buy_yes,0.42,0.43,51.6863,-0.5169,-1,0.435,0.425,closed,opposite_fill
1263,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T02:16:00+00:00,2026-05-28T05:13:00+00:00,2.95,sell_yes,buy_yes,0.48,0.48,34.0824,0,0,0.485,0.47,closed,opposite_fill
1264,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:13:00+00:00,2026-05-28T05:14:00+00:00,0.0167,buy_yes,sell_yes,0.48,0.48,27.8856,0,0,0.47,0.485,closed,opposite_fill
1265,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:11:00+00:00,2026-05-28T05:18:00+00:00,0.1167,buy_yes,sell_yes,0.43,0.41,19.5769,-0.3915,-2,0.425,0.415,closed,opposite_fill
1266,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:18:00+00:00,2026-05-28T05:31:00+00:00,0.2167,sell_yes,buy_yes,0.41,0.42,44.2501,-0.4425,-1,0.415,0.415,closed,opposite_fill
1267,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:31:00+00:00,2026-05-28T05:32:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.42,17.7179,0,0,0.415,0.425,closed,opposite_fill
1268,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:32:00+00:00,2026-05-28T05:34:00+00:00,0.0333,sell_yes,buy_yes,0.42,0.42,46.1091,0,0,0.425,0.415,closed,opposite_fill
1269,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:09:00+00:00,2026-05-28T05:36:00+00:00,0.45,buy_yes,sell_yes,0.19,0.19,36.2513,0,0,0.185,0.195,closed,opposite_fill
1270,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:34:00+00:00,2026-05-28T05:36:00+00:00,0.0333,buy_yes,sell_yes,0.42,0.42,15.8589,0,0,0.415,0.435,closed,opposite_fill
1271,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:36:00+00:00,2026-05-28T05:37:00+00:00,0.0167,sell_yes,buy_yes,0.19,0.19,10.2247,0,0,0.195,0.185,closed,opposite_fill
1272,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:36:00+00:00,2026-05-28T05:42:00+00:00,0.1,sell_yes,buy_yes,0.42,0.42,46.1091,0,0,0.435,0.405,closed,opposite_fill
1273,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:42:00+00:00,2026-05-28T05:43:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.41,15.8589,-0.1586,-1,0.405,0.41,closed,opposite_fill
1274,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:43:00+00:00,2026-05-28T05:56:00+00:00,0.2167,sell_yes,buy_yes,0.41,0.42,49.8272,-0.4983,-1,0.41,0.405,closed,opposite_fill
1275,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:56:00+00:00,2026-05-28T05:57:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.41,12.1408,-0.1214,-1,0.405,0.425,closed,opposite_fill
1276,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:57:00+00:00,2026-05-28T05:59:00+00:00,0.0333,sell_yes,buy_yes,0.41,0.42,49.8272,-0.4983,-1,0.425,0.405,closed,opposite_fill
1277,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:59:00+00:00,2026-05-28T06:00:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.41,12.1408,-0.1214,-1,0.405,0.425,closed,opposite_fill
1278,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:00:00+00:00,2026-05-28T06:01:00+00:00,0.0167,sell_yes,buy_yes,0.41,0.42,53.5453,-0.5355,-1,0.425,0.41,closed,opposite_fill
1279,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:01:00+00:00,2026-05-28T06:03:00+00:00,0.0333,buy_yes,sell_yes,0.42,0.41,8.42269,-0.0842,-1,0.41,0.415,closed,opposite_fill
1280,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:03:00+00:00,2026-05-28T06:06:00+00:00,0.05,sell_yes,buy_yes,0.41,0.43,53.5453,-1.0709,-2,0.415,0.42,closed,opposite_fill
1281,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:06:00+00:00,2026-05-28T06:09:00+00:00,0.05,buy_yes,sell_yes,0.43,0.42,8.42269,-0.0842,-1,0.42,0.42,closed,opposite_fill
1282,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:09:00+00:00,2026-05-28T06:20:00+00:00,0.1833,sell_yes,buy_yes,0.42,0.42,53.5453,0,0,0.42,0.41,closed,opposite_fill
1283,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:20:00+00:00,2026-05-28T06:21:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.42,8.42269,0,0,0.41,0.42,closed,opposite_fill
1284,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:21:00+00:00,2026-05-28T06:25:00+00:00,0.0667,sell_yes,buy_yes,0.42,0.42,53.5453,0,0,0.42,0.41,closed,opposite_fill
1285,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:25:00+00:00,2026-05-28T06:26:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.42,8.42269,0,0,0.41,0.42,closed,opposite_fill
1286,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:26:00+00:00,2026-05-28T06:30:00+00:00,0.0667,sell_yes,buy_yes,0.42,0.42,53.5453,0,0,0.42,0.41,closed,opposite_fill
1287,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:30:00+00:00,2026-05-28T06:32:00+00:00,0.0333,buy_yes,sell_yes,0.42,0.42,8.42269,0,0,0.41,0.425,closed,opposite_fill
1288,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:37:00+00:00,2026-05-28T06:40:00+00:00,1.05,buy_yes,sell_yes,0.19,0.19,36.2513,0,0,0.185,0.195,closed,opposite_fill
1289,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:40:00+00:00,2026-05-28T06:41:00+00:00,0.0167,sell_yes,buy_yes,0.19,0.19,10.2247,0,0,0.195,0.185,closed,opposite_fill
1290,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:32:00+00:00,2026-05-28T06:55:00+00:00,0.3833,sell_yes,buy_yes,0.42,0.42,53.5453,0,0,0.425,0.41,closed,opposite_fill
1291,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:55:00+00:00,2026-05-28T06:56:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.42,8.42269,0,0,0.41,0.42,closed,opposite_fill
1292,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:56:00+00:00,2026-05-28T07:02:00+00:00,0.1,sell_yes,buy_yes,0.42,0.42,55.4044,0,0,0.42,0.415,closed,opposite_fill
1293,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:02:00+00:00,2026-05-28T07:03:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.42,10.2817,0,0,0.415,0.425,closed,opposite_fill
1294,Bab el-Mandeb Strait effectively closed by September 30?,2026-05-27T18:16:00+00:00,2026-05-28T07:04:00+00:00,12.8,buy_yes,sell_yes,0.18,0.18,6.1968,0,0,0.17,0.195,closed,opposite_fill
1295,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:03:00+00:00,2026-05-28T07:05:00+00:00,0.0333,sell_yes,buy_yes,0.42,0.43,51.6863,-0.5169,-1,0.425,0.42,closed,opposite_fill
1296,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-05-28T06:41:00+00:00,2026-05-28T07:07:00+00:00,0.4333,buy_yes,sell_yes,0.19,0.19,36.2513,0,0,0.185,0.2,closed,opposite_fill
1297,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:05:00+00:00,2026-05-28T07:08:00+00:00,0.05,buy_yes,sell_yes,0.43,0.41,10.2817,-0.2056,-2,0.42,0.425,closed,opposite_fill
1298,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T05:14:00+00:00,2026-05-28T07:09:00+00:00,1.9167,sell_yes,buy_yes,0.48,0.48,34.0824,0,0,0.485,0.475,closed,opposite_fill
1299,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:09:00+00:00,2026-05-28T07:10:00+00:00,0.0167,buy_yes,sell_yes,0.48,0.48,27.8856,0,0,0.475,0.485,closed,opposite_fill
1300,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:08:00+00:00,2026-05-28T07:22:00+00:00,0.2333,sell_yes,buy_yes,0.41,0.41,51.6863,0,0,0.425,0.405,closed,opposite_fill
1301,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:22:00+00:00,2026-05-28T07:23:00+00:00,0.0167,buy_yes,sell_yes,0.41,0.41,10.2817,0,0,0.405,0.415,closed,opposite_fill
1302,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:23:00+00:00,2026-05-28T07:27:00+00:00,0.0667,sell_yes,buy_yes,0.41,0.42,51.6863,-0.5169,-1,0.415,0.415,closed,opposite_fill
1303,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:27:00+00:00,2026-05-28T07:33:00+00:00,0.1,buy_yes,sell_yes,0.42,0.42,12.1408,0,0,0.415,0.42,closed,opposite_fill
1304,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:33:00+00:00,2026-05-28T07:35:00+00:00,0.0333,sell_yes,buy_yes,0.42,0.42,51.6863,0,0,0.42,0.41,closed,opposite_fill
1305,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:35:00+00:00,2026-05-28T07:36:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.42,12.1408,0,0,0.41,0.42,closed,opposite_fill
1306,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:36:00+00:00,2026-05-28T07:40:00+00:00,0.0667,sell_yes,buy_yes,0.42,0.42,49.8272,0,0,0.42,0.405,closed,opposite_fill
1307,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:40:00+00:00,2026-05-28T07:41:00+00:00,0.0167,buy_yes,sell_yes,0.42,0.41,12.1408,-0.1214,-1,0.405,0.41,closed,opposite_fill
1308,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:41:00+00:00,2026-05-28T07:46:00+00:00,0.0833,sell_yes,buy_yes,0.41,0.43,53.5453,-1.0709,-2,0.41,0.42,closed,opposite_fill
1309,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:07:00+00:00,2026-05-28T07:55:00+00:00,0.8,sell_yes,buy_yes,0.19,0.19,10.2247,0,0,0.2,0.185,closed,opposite_fill
1310,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:46:00+00:00,2026-05-28T08:00:00+00:00,0.2333,buy_yes,sell_yes,0.43,0.42,8.42269,-0.0842,-1,0.42,0.42,closed,opposite_fill
1311,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T08:00:00+00:00,2026-05-28T08:03:00+00:00,0.05,sell_yes,buy_yes,0.42,0.42,55.4044,0,0,0.42,0.4,closed,opposite_fill
1312,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:10:00+00:00,2026-05-28T08:17:00+00:00,1.1167,sell_yes,buy_yes,0.48,0.48,34.0824,0,0,0.485,0.465,closed,opposite_fill
1313,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T08:17:00+00:00,2026-05-28T08:18:00+00:00,0.0167,buy_yes,sell_yes,0.48,0.47,27.8856,-0.2789,-1,0.465,0.485,closed,opposite_fill
1314,Fed Rate Hike by October 2026 Meeting?,2026-05-23T09:28:00+00:00,2026-05-28T08:20:00+00:00,118.867,buy_yes,sell_yes,0.34,0.26,7.2296,-0.5784,-8,0.34,0.265,closed,opposite_fill
1315,Fed Rate Hike by October 2026 Meeting?,2026-05-28T08:07:00+00:00,2026-05-28T08:20:00+00:00,0.2167,buy_yes,sell_yes,0.26,0.26,96.0504,0,0,0.24,0.265,closed,opposite_fill
1316,Fed Rate Hike by October 2026 Meeting?,2026-05-28T08:07:00+00:00,2026-05-28T08:26:00+00:00,0.3167,buy_yes,sell_yes,0.26,0.25,7.2296,-0.0723,-1,0.24,0.275,closed,opposite_fill
1317,Fed Rate Hike by October 2026 Meeting?,2026-05-28T08:26:00+00:00,2026-05-28T08:36:00+00:00,0.1667,sell_yes,buy_yes,0.25,0.26,96.0504,-0.9605,-1,0.275,0.235,closed,opposite_fill
1318,Fed Rate Hike by October 2026 Meeting?,2026-05-28T08:36:00+00:00,2026-05-28T08:38:00+00:00,0.0333,buy_yes,sell_yes,0.26,0.26,7.2296,0,0,0.235,0.27,closed,opposite_fill
1319,Fed Rate Hike by October 2026 Meeting?,2026-05-28T08:38:00+00:00,2026-05-28T08:49:00+00:00,0.1833,sell_yes,buy_yes,0.26,0.26,96.0504,0,0,0.27,0.245,closed,opposite_fill
1320,Fed Rate Hike by October 2026 Meeting?,2026-05-28T08:49:00+00:00,2026-05-28T08:55:00+00:00,0.1,buy_yes,sell_yes,0.26,0.27,10.328,0.1033,1,0.245,0.29,closed,opposite_fill
1321,Fed Rate Hike by October 2026 Meeting?,2026-05-28T08:55:00+00:00,2026-05-28T08:58:00+00:00,0.05,sell_yes,buy_yes,0.27,0.25,92.952,1.859,2,0.29,0.235,closed,opposite_fill
1322,Fed Rate Hike by October 2026 Meeting?,2026-05-28T08:58:00+00:00,2026-05-28T09:21:00+00:00,0.3833,buy_yes,sell_yes,0.25,0.27,10.328,0.2066,2,0.235,0.275,closed,opposite_fill
1323,Fed Rate Hike by October 2026 Meeting?,2026-05-28T09:21:00+00:00,2026-05-28T09:23:00+00:00,0.0333,sell_yes,buy_yes,0.27,0.25,47.9219,0.9584,2,0.275,0.245,closed,opposite_fill
1324,Fed Rate Hike by October 2026 Meeting?,2026-05-28T09:21:00+00:00,2026-05-28T09:32:00+00:00,0.1833,sell_yes,buy_yes,0.27,0.26,45.0301,0.4503,1,0.275,0.255,closed,opposite_fill
1325,Fed Rate Hike by October 2026 Meeting?,2026-05-28T09:32:00+00:00,2026-05-28T09:45:00+00:00,0.2167,buy_yes,sell_yes,0.26,0.25,2.89184,-0.0289,-1,0.255,0.26,closed,opposite_fill
1326,Fed Rate Hike by October 2026 Meeting?,2026-05-28T09:40:00+00:00,2026-05-28T09:45:00+00:00,0.0833,buy_yes,sell_yes,0.25,0.25,47.9219,0,0,0.24,0.26,closed,opposite_fill
1327,Fed Rate Hike by October 2026 Meeting?,2026-05-28T09:45:00+00:00,2026-05-28T09:53:00+00:00,0.1333,sell_yes,buy_yes,0.25,0.23,1.42113,0.0284,2,0.26,0.225,closed,opposite_fill
1328,Fed Rate Hike by October 2026 Meeting?,2026-05-28T09:53:00+00:00,2026-05-28T10:17:00+00:00,0.4,buy_yes,sell_yes,0.23,0.25,46.5008,0.93,2,0.225,0.265,closed,opposite_fill
1329,Fed Rate Hike by October 2026 Meeting?,2026-05-28T10:17:00+00:00,2026-05-28T10:20:00+00:00,0.05,sell_yes,buy_yes,0.25,0.25,2.85879,0,0,0.265,0.23,closed,opposite_fill
1330,Fed Rate Hike by October 2026 Meeting?,2026-05-28T10:20:00+00:00,2026-05-28T10:27:00+00:00,0.1167,buy_yes,sell_yes,0.25,0.25,103.28,0,0,0.23,0.26,closed,opposite_fill
1331,Fed Rate Hike by October 2026 Meeting?,2026-05-28T10:20:00+00:00,2026-05-28T10:30:00+00:00,0.1667,buy_yes,sell_yes,0.25,0.25,6.43641,0,0,0.23,0.255,closed,opposite_fill
1332,Fed Rate Hike by October 2026 Meeting?,2026-05-28T10:30:00+00:00,2026-05-28T11:28:00+00:00,0.9667,sell_yes,buy_yes,0.25,0.24,96.8436,0.9684,1,0.255,0.235,closed,opposite_fill
1333,Fed Rate Hike by October 2026 Meeting?,2026-05-28T11:28:00+00:00,2026-05-28T11:41:00+00:00,0.2167,buy_yes,sell_yes,0.24,0.25,6.43641,0.0644,1,0.235,0.26,closed,opposite_fill
1334,Fed Rate Hike by October 2026 Meeting?,2026-05-28T11:41:00+00:00,2026-05-28T11:59:00+00:00,0.3,sell_yes,buy_yes,0.25,0.26,41.4855,-0.4149,-1,0.26,0.255,closed,opposite_fill
1335,Fed Rate Hike by October 2026 Meeting?,2026-05-28T11:59:00+00:00,2026-05-28T12:02:00+00:00,0.05,buy_yes,sell_yes,0.26,0.26,12.187,0,0,0.255,0.27,closed,opposite_fill
1336,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T08:03:00+00:00,2026-05-28T12:03:00+00:00,4,buy_yes,sell_yes,0.42,0.43,6.56365,0.0656,1,0.4,0.43,closed,opposite_fill
1337,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T09:26:00+00:00,2026-05-28T12:03:00+00:00,2.6167,buy_yes,sell_yes,0.41,0.43,55.4044,1.1081,2,0.4,0.43,closed,opposite_fill
1338,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-05-28T07:55:00+00:00,2026-05-28T12:34:00+00:00,4.65,buy_yes,sell_yes,0.19,0.19,36.2513,0,0,0.185,0.195,closed,opposite_fill
1339,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-05-28T12:34:00+00:00,2026-05-28T12:36:00+00:00,0.0333,sell_yes,buy_yes,0.19,0.19,10.2247,0,0,0.195,0.185,closed,opposite_fill
1340,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-05-28T12:36:00+00:00,2026-05-28T12:55:00+00:00,0.3167,buy_yes,sell_yes,0.19,0.19,36.2513,0,0,0.185,0.195,closed,opposite_fill
1341,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-05-28T09:26:00+00:00,2026-05-28T13:34:00+00:00,4.1333,buy_yes,sell_yes,0.41,0.35,6.56365,-0.3938,-6,0.4,0.42,closed,opposite_fill
1342,Fed Rate Hike by October 2026 Meeting?,2026-05-28T12:02:00+00:00,2026-05-28T14:07:00+00:00,2.0833,sell_yes,buy_yes,0.26,0.22,35.7349,1.4294,4,0.27,0.215,closed,opposite_fill
1343,Fed Rate Hike by October 2026 Meeting?,2026-05-28T14:07:00+00:00,2026-05-28T14:21:00+00:00,0.2333,buy_yes,sell_yes,0.22,0.25,67.5451,2.0264,3,0.215,0.26,closed,opposite_fill
1344,Fed Rate Hike by October 2026 Meeting?,2026-05-28T14:21:00+00:00,2026-05-28T14:58:00+00:00,0.6167,sell_yes,buy_yes,0.25,0.23,35.7349,0.7147,2,0.26,0.23,closed,opposite_fill
1345,Fed Rate Hike by October 2026 Meeting?,2026-05-28T14:58:00+00:00,2026-05-28T15:05:00+00:00,0.1167,buy_yes,sell_yes,0.23,0.25,67.5451,1.3509,2,0.23,0.26,closed,opposite_fill
